fname,reef_no,replicate,perimeter_m,area_m2,diam_longest_m,diam_perpendic_m,imagery_resolution_m,date,method,platform,imagery_type,provider,instrument,observer,notes,X1,reef_no;replicate;perimeter_m;area_m2;diam_longest_m;diam_perpendic_m;imagery_resolution_m;date;method;platform;imagery_type;provider;instrument;observer;notes,dt
data/Module1_MeasuringReefs_groupShawna.csv,19,1,131.71,1310.75,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,MICG,PR19_1_01_MICG,380,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,19,2,134,1319,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,MICG,PR19_1_02_MICG,381,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,19,1,134.09,1218.99,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),MICG,NA,382,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,19,2,123.3,1137.32,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),MICG,PR19_2_2_MICG,383,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,19,1,94.6,8462,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),MICG,PR19_2_01_MICG,384,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,19,2,115.58,6310,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),MICG,NA,385,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,19,1,107.6,8864,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,MICG,NA,386,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,19,2,105,9880,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,MICG,NA,387,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,19,1,110.8,1050,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,MICG,NA,388,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,19,2,104,819,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,MICG,NA,389,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,19,1,99,682.2,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,MICG,NA,390,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,19,2,83,643.81,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,MICG,NA,391,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,16,1,268,2713,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,MICG,PR16_0.15_01_MICG,392,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,16,2,199,2982,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,MICG,PR16_0.15_02_MICG,393,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,16,1,234.54,3345.86,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",MICG,PR16_0.5_01_MICG,394,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,16,2,236,4255,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",MICG,PR16_0.5_02_MICG,395,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,16,1,201.2,2971.42,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,MICG,PR16_1_01_MICG,396,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,16,2,198,2917,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,MICG,PR16_1_02_MICG,397,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,16,1,218.17,3397.7,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),MICG,PR16_2_01_MICG,398,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,16,2,215.1,3298,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),MICG,PR16_2_02_MICG,399,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,16,1,198.52,3561,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),MICG,NA,400,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,16,2,190,3220,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),MICG,NA,401,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,16,1,198,3120,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,MICG,NA,402,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,16,2,189,3311,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,MICG,NA,403,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,16,1,194.13,3929,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,MICG,NA,404,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,16,2,208,3090,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,MICG,NA,405,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,16,1,187.2,3290,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,MICG,NA,406,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,16,2,181.28,3110,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,MICG,NA,407,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,12,1,456.94,12654.77,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,MICG,PR12_0.15_01_MICG,408,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,12,2,419,13275,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,MICG,PR12_0.15_02_MICG,409,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,12,1,382.96,10782.91,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",MICG,PR12_0.5_01_MICG,410,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,12,2,390,11638,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",MICG,PR12_0.5_02_MICG,411,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,12,1,384.13,10761.04,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,MICG,PR12_1_01_MICG,412,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,12,2,365,10122,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,MICG,PR12_1_02_MICG,413,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,12,1,432.08,12026.25,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),MICG,PR12_2_01_MICG,414,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,12,2,404,12136,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),MICG,PR12_2_02_MICG,415,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,12,1,392.56,9830,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),MICG,NA,416,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,12,2,337.44,8670,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),MICG,NA,417,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,12,1,388.96,1140,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,MICG,NA,418,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,12,2,390,1059,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,MICG,NA,419,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,12,1,365.11,1128,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,MICG,NA,420,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,12,2,368,1042,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,MICG,NA,421,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,12,1,341.63,1024,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,MICG,NA,422,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,12,2,357.63,1017,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,MICG,NA,423,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,NA,NA,NA,NA,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,MICG,NA,424,NA,2019-03-28
data/Module1_MeasuringReefs_JAH.csv,21,1,103.49,780.25,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JAH,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_JAH.csv,21,2,109,782,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JAH,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_JAH.csv,21,3,106,752.08,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JAH,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_JAH.csv,21,1,91.68,641.02,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JAH,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_JAH.csv,21,2,97.16,677.45,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JAH,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_JAH.csv,21,3,100.91,733.22,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JAH,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_JAH.csv,21,1,85.12,547.67,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JAH,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_JAH.csv,21,2,88.07,573.74,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JAH,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_JAH.csv,21,3,93.86,621.72,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JAH,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_JAH.csv,21,1,119.28,1064.43,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JAH,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_JAH.csv,21,2,111.94,933,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JAH,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_JAH.csv,21,3,106.03,824.4,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JAH,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_JAH.csv,21,1,136.45,1481.621311,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JAH,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_JAH.csv,21,2,133.79,1424.417968,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JAH,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_JAH.csv,21,3,134.96,1449.44011,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JAH,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_JAH.csv,21,1,151.53,1827.205452,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JAH,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_JAH.csv,21,2,140.97,1581.406558,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JAH,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_JAH.csv,21,3,136.24,1477.064315,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JAH,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_JAH.csv,21,1,141.99,1604.374144,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JAH,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_JAH.csv,21,2,137.23,1498.608745,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JAH,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_JAH.csv,21,3,146.69,1712.344539,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JAH,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_JAH.csv,21,1,269.81,5793.0359,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JAH,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_JAH.csv,21,2,215.04,3679.837482,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JAH,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_JAH.csv,21,3,213.45,3625.621422,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JAH,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_JAH.csv,23,1,197.09,2894.56,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JAH,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_JAH.csv,23,2,195.26,2895.36,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JAH,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_JAH.csv,23,3,192.36,2771.05,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JAH,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_JAH.csv,23,1,179.24,2440.11,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JAH,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_JAH.csv,23,2,182.71,2570.27,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JAH,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_JAH.csv,23,3,181.88,2537.39,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JAH,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_JAH.csv,23,1,182.25,2539,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JAH,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_JAH.csv,23,2,185.93,2633.34,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JAH,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_JAH.csv,23,3,182.42,2504.95,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JAH,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_JAH.csv,23,1,183.68,2565.52,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JAH,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_JAH.csv,23,2,188.25,2718.84,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JAH,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_JAH.csv,23,3,182.86,2558.29,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JAH,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_JAH.csv,23,1,252,5053.487753,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JAH,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_JAH.csv,23,2,226.92,4097.657787,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JAH,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_JAH.csv,23,3,259.63,5364.137265,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JAH,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_JAH.csv,23,1,239.63,4569.540296,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JAH,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_JAH.csv,23,2,227.87,4132.039273,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JAH,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_JAH.csv,23,3,234.27,4367.405242,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JAH,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_JAH.csv,23,1,254.87,5169.250446,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JAH,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_JAH.csv,23,2,213.83,3638.54213,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JAH,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_JAH.csv,23,3,214.34,3655.9192,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JAH,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_JAH.csv,23,1,242.22,4668.852304,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JAH,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_JAH.csv,23,2,252.83,5086.831422,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JAH,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_JAH.csv,23,3,236.76,4460.73885,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JAH,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_JAH.csv,24,1,326.63,8309.82,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JAH,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_JAH.csv,24,2,324.2,8137.42,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JAH,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_JAH.csv,24,3,322.92,8121.78,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,JAH,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_JAH.csv,24,1,292.9,6519.63,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JAH,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_JAH.csv,24,2,301.71,6953.28,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JAH,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_JAH.csv,24,3,301.57,6951.21,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",JAH,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_JAH.csv,24,1,303.34,7108.27,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JAH,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_JAH.csv,24,2,307.08,7308.14,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JAH,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_JAH.csv,24,3,312.33,7532.94,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,JAH,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_JAH.csv,24,1,301.27,7079.44,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JAH,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_JAH.csv,24,2,304.47,7208.17,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JAH,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_JAH.csv,24,3,297.1,6874.02,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",JAH,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_JAH.csv,24,1,397.22,12556.03016,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JAH,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_JAH.csv,24,2,378.84,11420.93847,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JAH,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_JAH.csv,24,3,385.72,11839.52972,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),JAH,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_JAH.csv,24,1,319.35,8115.66248,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JAH,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_JAH.csv,24,2,288.89,6641.331428,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JAH,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_JAH.csv,24,3,310.47,7670.601469,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,JAH,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_JAH.csv,24,1,405.81,13104.95776,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JAH,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_JAH.csv,24,2,382.1,11618.34347,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JAH,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_JAH.csv,24,3,373.04,11073.90876,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,JAH,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_JAH.csv,24,1,421.65,14147.97701,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JAH,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_JAH.csv,24,2,387.66,11958.92436,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JAH,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_JAH.csv,24,3,402.33,12881.15987,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,JAH,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_KP.csv,21,1,78,484.15,NA,NA,NA,20190514,field,boat,NA,NA,transect tape,KP,1.5 m depth,NA,NA,2019-05-14
data/Module1_MeasuringReefs_KP.csv,21,1,97.32,707.35,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,KP,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_KP.csv,21,2,90.2,616.87,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,KP,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_KP.csv,21,3,89.39,601.63,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,KP,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_KP.csv,21,1,75.75,440.25,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",KP,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_KP.csv,21,2,76.6,437.99,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",KP,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_KP.csv,21,3,74.94,429.47,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",KP,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_KP.csv,21,1,82.44,523.96,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,KP,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_KP.csv,21,2,85.96,564.87,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,KP,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_KP.csv,21,3,81.44,505.43,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,KP,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_KP.csv,21,1,100.54,778.58,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",KP,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
